8745, 4983
8748, 4987
8749, 4990
8752, 4991
8754, 4994
8758, 4997
8762, 5000
8765, 5001
8767, 5005
8769, 5007
8773, 5011
8776, 5015
8780, 5017
8784, 5021
8787, 5024
8788, 5027
8793, 5029
8796, 5033
8800, 5037
8804, 5040
8807, 5043
8811, 5046
8814, 5049
8817, 5052
8820, 5057
8824, 5059
8827, 5063
8830, 5065
8834, 5069
8838, 5073
8843, 5078
8846, 5080
8850, 5084
8854, 5087
8858, 5090
8860, 5094
8864, 5098
8869, 5101
8873, 5105
8877, 5109
8880, 5112
8883, 5116
8887, 5121
8891, 5125
8896, 5128
8901, 5132
8906, 5138
8911, 5142
8917, 5146
8924, 5151
8928, 5156
8934, 5161
8940, 5168
8947, 5175
8954, 5183
8962, 5189
8971, 5197
8979, 5207
8989, 5215
9000, 5227
9012, 5237
9025, 5249
9037, 5260
9051, 5275
9067, 5288
9082, 5305
9100, 5323
9118, 5341
9139, 5360
9161, 5381
9185, 5405
9212, 5430
9241, 5457
9272, 5488
9306, 5520
9348, 5558
9393, 5602
9448, 5653
9513, 5713
9590, 5785
9685, 5871
9804, 5977
9948, 6111
10112, 6265
10312, 6456
10533, 6662
10761, 6880
10978, 7091
11193, 7295
11394, 7498
11591, 7690
11797, 7895
12008, 8098
12228, 8323
12467, 8549
12693, 8781
12907, 8992
13103, 9179
13278, 9348
13430, 9497
13570, 9631
13690, 9752
13814, 9872
13936, 9986
14065, 10109
14214, 10252
14373, 10400
14535, 10562
14708, 10726
14869, 10887
15021, 11033
15156, 11161
15274, 11281
15379, 11384
15472, 11478
15556, 11560
15635, 11637
15708, 11713
15788, 11789
15873, 11872
15971, 11969
16085, 12084
16222, 12219
16381, 12374
175, 12546
335, 12707
490, 12861
641, 13010
782, 13142
901, 13263
1012, 13366
1114, 13466
1203, 13552
1278, 13624
1341, 13687
1399, 13744
1452, 13794
1501, 13841
1550, 13889
1602, 13938
1656, 13990
1719, 14048
1793, 14120
1882, 14203
1990, 14303
2112, 14422
2256, 14556
2407, 14703
2564, 14852
2715, 15002
2865, 15147
3005, 15281
3134, 15410
3255, 15527
3372, 15645
3490, 15760
3613, 15885
3746, 16019
3896, 16170
4065, 16340
4251, 147
4426, 319
4604, 495
4774, 668
4938, 830
5094, 980
5239, 1122
5384, 1265
5523, 1401
5666, 1538
5813, 1680
5973, 1832
6147, 1999
6340, 2190
6558, 2392
6765, 2600
6984, 2807
7189, 3003
7385, 3195
7569, 3373
7751, 3555
7933, 3731
8121, 3914
8316, 4103
8520, 4302
8729, 4501
8933, 4698
9130, 4885
9318, 5059
9493, 5221
9660, 5381
9830, 5537
10006, 5700
10207, 5887
10422, 6090
10657, 6306
10878, 6520
11091, 6720
11283, 6905
11460, 7072
11608, 7218
11743, 7350
11865, 7469
11979, 7582
12090, 7694
12202, 7810
12324, 7927
12461, 8057
12604, 8200
12754, 8348
12909, 8501
13064, 8651
13212, 8795
13351, 8933
13483, 9063
13611, 9183
13734, 9305
13861, 9427
13999, 9557
14150, 9703
14321, 9869
14520, 10059
14756, 10286
15003, 10525
15248, 10760
15484, 10983
15689, 11196
15885, 11388
16076, 11569
16261, 11758
71, 11960
237, 12113
424, 12293
613, 12477
809, 12664
994, 12840
1172, 13021
1361, 13195
1543, 13367
1726, 13539
1924, 13723
2125, 13918
2359, 14134
2600, 14361
2847, 14601
3093, 14833
3322, 15060
3545, 15274
3758, 15480
3972, 15696
4197, 15932
4448, 16175
4711, 53
4912, 252
5134, 467
5338, 669
5539, 866
5738, 1055
5947, 1255
6166, 1466
6399, 1691
6648, 1926
6907, 2173
7156, 2412
7397, 2640
7622, 2862
7830, 3066
8039, 3270
8247, 3477
8460, 3687
8685, 3903
8911, 4122
9124, 4324
9324, 4519
9507, 4689
9665, 4839
9808, 4973
9935, 5094
10054, 5204
10178, 5317
10298, 5433
10427, 5555
10572, 5692
10733, 5837
10904, 5993
11073, 6162
11246, 6321
11408, 6473
11559, 6616
11701, 6751
11830, 6877
11952, 6999
12073, 7119
12202, 7251
12344, 7395
12513, 7556
12704, 7752
12921, 7963
13152, 8185
13379, 8407
13597, 8618
13802, 8823
13994, 9004
14175, 9186
14353, 9362
14542, 9540
14739, 9728
14948, 9928
15164, 10137
15395, 10362
15616, 10571
15819, 10777
16021, 10973
16215, 11165
38, 11370
208, 11539
407, 11745
629, 11960
865, 12177
1095, 12403
1335, 12638
1559, 12853
1780, 13059
1998, 13263
2226, 13489
2479, 13727
2753, 13972
3035, 14246
3315, 14511
3584, 14769
3830, 15018
4075, 15262
4329, 15508
4591, 15768
4866, 16049
5152, 16326
5439, 216
5661, 435
5875, 650
6086, 854
6308, 1059
6546, 1292
6801, 1535
7057, 1785
7315, 2030
7556, 2262
7776, 2484
7980, 2681
8165, 2869
8347, 3045
8533, 3226
8726, 3417
8924, 3615
9136, 3814
9339, 4008
9540, 4205
9738, 4394
9923, 4569
10106, 4737
10303, 4928
10516, 5122
10740, 5342
11000, 5571
11267, 5825
11537, 6084
11797, 6327
12043, 6557
12262, 6778
12488, 6993
12709, 7205
12940, 7429
13173, 7655
13408, 7888
13641, 8103
13856, 8313
14059, 8507
14254, 8689
14446, 8876
14637, 9062
14843, 9262
15080, 9480
15327, 9714
15574, 9942
15811, 10179
16051, 10409
16265, 10621
81, 10815
233, 10966
402, 11133
586, 11314
776, 11503
986, 11706
1207, 11918
1442, 12140
1667, 12358
1880, 12563
2081, 12754
2273, 12944
2473, 13127
2677, 13321
2888, 13529
3121, 13746
3349, 13963
3570, 14181
3781, 14382
3971, 14569
4146, 14744
4320, 14920
4494, 15090
4675, 15266
4868, 15456
5077, 15658
5287, 15869
5494, 16073
5690, 16265
5866, 58
5988, 174
6108, 294
6213, 396
6309, 488
6392, 574
6473, 651
6549, 727
6623, 800
6697, 873
6775, 947
6858, 1028
6957, 1126
7068, 1231
7190, 1348
7322, 1474
7458, 1612
7599, 1748
7735, 1882
7867, 2011
7991, 2132
8106, 2243
8213, 2353
8321, 2458
8432, 2560
8543, 2672
8668, 2796
8807, 2931
8966, 3083
9147, 3256
9343, 3452
9554, 3652
9757, 3848
9960, 4037
10146, 4215
10343, 4398
10531, 4572
10703, 4736
10879, 4906
11072, 5089
11280, 5282
11499, 5487
11719, 5694
11935, 5902
12144, 6102
12336, 6289
12521, 6473
12709, 6648
12900, 6836
13103, 7035
13325, 7246
13555, 7475
13798, 7712
14040, 7949
14266, 8174
14490, 8385
14714, 8602
14936, 8823
15182, 9058
15438, 9315
15719, 9581
15988, 9842
16255, 10107
146, 10379
383, 10607
620, 10840
873, 11083
1139, 11334
1432, 11620
1738, 11919
2037, 12193
2330, 12468
2615, 12742
2904, 13010
3207, 13299
3515, 13597
3818, 13882
4093, 14152
4348, 14401
4588, 14638
4813, 14862
5040, 15076
5266, 15300
5501, 15533
5730, 15764
5955, 15986
6163, 16192
6359, 2
6485, 126
6633, 275
6786, 422
6938, 581
7100, 739
7273, 907
7460, 1091
7661, 1292
7865, 1491
8055, 1677
8230, 1854
8394, 2011
8537, 2147
8662, 2275
8781, 2389
8888, 2496
8997, 2596
9108, 2700
9219, 2807
9330, 2919
9455, 3036
9581, 3158
9711, 3282
9841, 3408
9968, 3529
10087, 3640
10208, 3754
10315, 3858
10412, 3948
10497, 4028
10577, 4104
10648, 4169
10715, 4231
10778, 4292
10843, 4352
10909, 4416
10979, 4483
11060, 4558
11152, 4643
11260, 4746
11392, 4867
11537, 5006
11698, 5158
11873, 5319
12047, 5483
12209, 5643
12366, 5796
12512, 5938
12652, 6071
12786, 6202
12925, 6327
13071, 6465
13224, 6615
13397, 6780
13593, 6967
13804, 7179
14032, 7401
14263, 7630
14495, 7851
14713, 8058
14933, 8279
15158, 8503
15407, 8737
15664, 8993
15938, 9266
16219, 9538
110, 9807
334, 10026
586, 10261
837, 10508
1095, 10759
1401, 11044
1706, 11331
1993, 11616
2275, 11883
2534, 12126
2774, 12354
3011, 12574
3253, 12809
3501, 13053
3758, 13307
4009, 13546
4246, 13779
4476, 14003
4691, 14210
4904, 14414
5118, 14624
5350, 14847
5598, 15090
5864, 15348
6125, 15608
6378, 15859
6615, 16095
6837, 16313
7054, 151
7238, 328
7428, 518
7617, 712
7810, 905
8010, 1102
8213, 1304
8410, 1499
8593, 1680
8760, 1843
8927, 2003
9092, 2162
9263, 2327
9446, 2500
9647, 2691
9869, 2901
10088, 3117
10334, 3349
10567, 3575
10785, 3788
10997, 3983
11207, 4181
11421, 4385
11655, 4608
11906, 4843
12160, 5090
12417, 5335
12669, 5575
12910, 5798
13150, 6027
13390, 6264
13645, 6506
13922, 6764
14196, 7029
14475, 7294
14727, 7545
14977, 7788
15217, 8023
15458, 8256
15710, 8507
15975, 8765
16237, 9030
109, 9274
308, 9466
488, 9645
655, 9804
808, 9950
951, 10085
1102, 10227
1263, 10380
1425, 10536
1598, 10700
1782, 10872
1963, 11049
2142, 11215
2314, 11380
2468, 11524
2606, 11659
2735, 11789
2862, 11903
2979, 12016
3099, 12132
3233, 12257
3379, 12396
3547, 12556
3735, 12743
3935, 12939
4151, 13147
4355, 13351
4552, 13543
4735, 13720
4907, 13882
5066, 14035
5232, 14187
5391, 14346
5557, 14511
5746, 14691
5945, 14886
6150, 15083
6357, 15290
6564, 15490
6754, 15682
6942, 15871
7129, 16054
7321, 16247
7532, 80
7702, 252
7909, 456
8122, 679
8345, 904
8567, 1118
8805, 1354
9039, 1580
9279, 1806
9522, 2039
9793, 2301
10083, 2566
10399, 2876
10721, 3177
11029, 3475
11326, 3771
11644, 4059
11974, 4378
12307, 4698
12646, 5027
12981, 5340
13305, 5648
13629, 5959
13965, 6279
14317, 6608
14659, 6941
14981, 7255
15279, 7554
15573, 7841
15858, 8125
16157, 8415
68, 8710
293, 8929
527, 9163
764, 9388
993, 9607
1218, 9824
1485, 10075
1787, 10352
2110, 10659
2426, 10967
2737, 11260
3037, 11546
3315, 11816
3588, 12081
3871, 12352
4153, 12634
4440, 12918
4718, 13182
4977, 13433
5228, 13671
5478, 13910
5741, 14158
6015, 14431
6300, 14704
6588, 14987
6860, 15247
7113, 15505
7359, 15754
7607, 16003
7867, 16261
8139, 157
8377, 397
8616, 637
8848, 868
9070, 1086
9301, 1313
9532, 1529
9762, 1748
9998, 1975
10237, 2206
10511, 2462
10773, 2712
11037, 2963
11269, 3195
11498, 3415
11726, 3633
11953, 3855
12183, 4081
12421, 4313
12657, 4535
12873, 4746
13074, 4936
13250, 5107
13409, 5260
13554, 5399
13691, 5523
13823, 5648
13960, 5772
14102, 5909
14249, 6046
14407, 6197
14566, 6347
14724, 6497
14876, 6637
15015, 6773
15148, 6902
15264, 7016
15370, 7117
15469, 7216
15568, 7308
15667, 7400
15765, 7503
15880, 7608
16005, 7734
16150, 7877
16313, 8040
109, 8220
277, 8385
443, 8547
619, 8711
778, 8866
932, 9018
1078, 9158
1232, 9306
1382, 9450
1531, 9593
1688, 9735
1846, 9886
2019, 10044
2217, 10230
2415, 10426
2616, 10615
2815, 10803
2996, 10982
3174, 11146
3341, 11306
3502, 11464
3667, 11632
3850, 11808
4040, 12004
4256, 12213
4494, 12438
4726, 12671
4961, 12889
5181, 13106
5387, 13315
5598, 13516
5819, 13726
6051, 13941
6304, 14176
6552, 14421
6806, 14669
7057, 14911
7292, 15139
7524, 15369
7751, 15603
7996, 15844
8245, 16096
8516, 16372
8793, 264
9025, 491
9247, 712
9466, 929
9688, 1139
9933, 1375
10198, 1627
10490, 1907
10794, 2194
11084, 2470
11357, 2732
11611, 2979
11848, 3215
12085, 3453
12327, 3696
12580, 3943
12840, 4190
13099, 4445
13346, 4688
13592, 4918
13834, 5149
14092, 5393
14375, 5660
14673, 5931
14982, 6225
15279, 6505
15563, 6772
15827, 7034
16098, 7299
16371, 7575
274, 7863
523, 8096
769, 8337
1007, 8568
1256, 8802
1495, 9035
1732, 9264
1982, 9497
2247, 9749
2526, 10004
2816, 10289
3113, 10563
3385, 10827
3645, 11084
3907, 11349
4180, 11620
4474, 11912
4772, 12201
5075, 12492
5355, 12769
5636, 13045
5912, 13311
6200, 13589
6510, 13887
6832, 14186
7145, 14490
7448, 14785
7743, 15076
8038, 15369
8340, 15676
8655, 15998
8974, 16312
9288, 235
9532, 475
9764, 708
9994, 924
10213, 1142
10487, 1403
10763, 1669
11040, 1937
11309, 2194
11561, 2436
11800, 2676
12042, 2912
12289, 3161
12565, 3431
12856, 3717
13151, 4000
13431, 4271
13704, 4530
13950, 4769
14196, 4992
14436, 5221
14687, 5454
14940, 5691
15195, 5923
15432, 6146
15661, 6359
15881, 6567
16097, 6772
16314, 6983
160, 7207
375, 7416
599, 7631
822, 7848
1047, 8052
1276, 8285
1502, 8497
1723, 8709
1942, 8921
2180, 9145
2433, 9382
2698, 9635
2965, 9894
3242, 10147
3517, 10418
3790, 10682
4054, 10952
4345, 11239
4652, 11540
4966, 11853
5280, 12157
5583, 12458
5883, 12746
6183, 13036
6495, 13340
6822, 13647
7142, 13955
7446, 14242
7726, 14510
7992, 14777
8251, 15031
8520, 15302
8805, 15583
9095, 15868
9377, 16146
9642, 25
9839, 210
10049, 422
10282, 646
10528, 886
10791, 1144
11074, 1424
11366, 1707
11643, 1971
11896, 2220
12134, 2457
12364, 2686
12603, 2921
12852, 3169
13109, 3422
13366, 3671
13612, 3911
13843, 4129
14065, 4347
14292, 4558
14521, 4783
14771, 5018
15035, 5265
15309, 5521
15585, 5779
15843, 6021
16092, 6258
16338, 6495
212, 6740
444, 6960
689, 7196
949, 7437
1207, 7691
1481, 7957
1756, 8217
2025, 8474
2295, 8733
2576, 9006
2865, 9288
3164, 9569
3449, 9850
3729, 10116
4005, 10396
4297, 10684
4606, 10981
4913, 11288
5233, 11598
5524, 11892
5802, 12157
6058, 12408
6303, 12646
6547, 12881
6791, 13122
7050, 13366
7305, 13615
7553, 13852
7797, 14080
8022, 14300
8251, 14520
8499, 14761
8762, 15024
9055, 15302
9361, 15604
9657, 15894
9941, 16172
10216, 54
10443, 275
10697, 530
10963, 788
11237, 1058
11528, 1347
11814, 1623
12082, 1892
12351, 2157
12635, 2428
12932, 2727
13246, 3039
13571, 3351
13890, 3659
14198, 3961
14504, 4251
14824, 4557
15157, 4866
15498, 5193
15838, 5505
16171, 5814
107, 6118
387, 6375
682, 6651
993, 6945
1306, 7241
1645, 7564
1978, 7877
2302, 8188
2622, 8500
2952, 8816
3275, 9130
3581, 9429
3870, 9714
4139, 9978
4408, 10239
4693, 10518
4985, 10806
5285, 11097
5577, 11384
5863, 11654
6125, 11912
6390, 12166
6670, 12432
6970, 12722
7294, 13030
7620, 13346
7936, 13646
8236, 13940
8540, 14225
8849, 14518
9181, 14834
9517, 15159
9854, 15485
10184, 15799
10535, 16142
10894, 108
11222, 434
11543, 761
11876, 1090
12212, 1428
12535, 1751
12867, 2080
13221, 2429
13595, 2785
13957, 3147
14310, 3488
14652, 3823
15004, 4149
15364, 4493
15730, 4847
16092, 5187
47, 5513
301, 5757
598, 6020
893, 6299
1207, 6584
1545, 6891
1862, 7197
2167, 7486
2448, 7754
2727, 8022
3010, 8296
3302, 8573
3587, 8862
3870, 9137
4136, 9409
4398, 9671
4675, 9942
4967, 10230
5309, 10565
5662, 10912
6010, 11263
6346, 11592
6669, 11919
6996, 12236
7339, 12570
7677, 12904
8007, 13233
8325, 13546
8645, 13854
8977, 14173
9337, 14510
9707, 14866
10064, 15210
10440, 15575
10801, 15932
11168, 16293
11549, 290
11875, 620
12191, 943
12496, 1255
12824, 1583
13163, 1912
13515, 2257
13875, 2613
14226, 2954
14568, 3289
14903, 3614
15247, 3945
15603, 4286
15954, 4633
16289, 4952
219, 5251
470, 5485
722, 5716
983, 5953
1244, 6203
1538, 6472
1825, 6740
2114, 7005
2387, 7265
2666, 7528
2953, 7804
3253, 8097
3569, 8402
3873, 8710
4164, 9006
4448, 9279
4718, 9546
4993, 9809
5273, 10088
5588, 10387
5903, 10689
6209, 10984
6490, 11257
6766, 11527
7043, 11797
7339, 12085
7643, 12375
7946, 12682
8235, 12966
8517, 13236
8786, 13500
9060, 13760
9355, 14040
9668, 14339
9990, 14637
10300, 14941
10624, 15251
10937, 15562
11268, 15886
11611, 16223
11968, 199
12254, 503
12543, 787
12816, 1071
13113, 1365
13420, 1662
13737, 1976
14058, 2278
14365, 2577
14648, 2850
14912, 3107
15164, 3353
15419, 3604
15685, 3855
15951, 4112
16207, 4365
70, 4604
246, 4776
434, 4954
630, 5131
818, 5312
1020, 5501
1261, 5720
1516, 5959
1781, 6195
2037, 6437
2280, 6657
2498, 6866
2699, 7058
2892, 7244
3077, 7423
3267, 7608
3462, 7791
3657, 7986
3850, 8175
4034, 8370
4215, 8549
4380, 8714
4540, 8872
4693, 9025
4842, 9171
4996, 9322
5157, 9483
5333, 9652
5525, 9837
5721, 10032
5948, 10248
6171, 10457
6374, 10654
6563, 10838
6743, 11009
6911, 11176
7082, 11341
7259, 11513
7454, 11709
7667, 11919
7896, 12135
8123, 12360
8345, 12581
8558, 12791
8763, 12987
8960, 13179
9165, 13375
9378, 13573
9609, 13792
9857, 14020
10116, 14256
10379, 14508
10629, 14741
10859, 14961
11075, 15171
11286, 15380
11512, 15598
11744, 15836
11985, 16076
12212, 16310
12435, 154
12601, 318
12750, 467
12882, 597
12992, 715
13097, 818
13191, 915
13286, 1013
13396, 1122
13514, 1239
13650, 1369
13800, 1516
13966, 1677
14139, 1849
14314, 2013
14483, 2174
14633, 2321
14775, 2456
14907, 2585
15029, 2702
15153, 2818
15283, 2944
15428, 3085
15591, 3240
15779, 3425
15996, 3630
16223, 3856
70, 4076
243, 4239
424, 4417
596, 4579
758, 4736
917, 4884
1072, 5027
1242, 5188
1420, 5348
1605, 5518
1794, 5693
1986, 5864
2166, 6030
2344, 6187
2507, 6335
2656, 6476
2800, 6608
2945, 6742
3093, 6876
3252, 7026
3422, 7188
3611, 7373
3820, 7576
4028, 7788
4247, 7996
4452, 8205
4640, 8397
4821, 8574
4989, 8738
5157, 8905
5329, 9074
5513, 9256
5714, 9453
5939, 9670
6167, 9890
6398, 10118
6642, 10346
6873, 10575
7105, 10799
7336, 11025
7582, 11271
7856, 11533
8129, 11814
8408, 12089
8680, 12364
8944, 12619
9194, 12871
9462, 13117
9732, 13380
10016, 13655
10330, 13954
10635, 14236
10903, 14498
11152, 14734
11383, 14958
11606, 15176
11839, 15405
12074, 15650
12323, 15905
12579, 16161
12819, 18
13001, 205
13197, 406
13404, 611
13616, 828
13850, 1063
14137, 1340
14435, 1629
14729, 1919
15019, 2196
15285, 2456
15553, 2709
15825, 2976
16108, 3248
18, 3541
246, 3763
492, 4001
739, 4237
989, 4477
1234, 4711
1521, 4982
1836, 5271
2151, 5566
2482, 5864
2793, 6158
3102, 6443
3416, 6734
3728, 7045
4065, 7369
4407, 7706
4742, 8038
5079, 8370
5414, 8700
5756, 9036
6114, 9380
6479, 9728
6833, 10069
7209, 10432
7577, 10776
7940, 11131
8301, 11504
8664, 11858
9010, 12188
9331, 12506
9640, 12809
9951, 13106
10272, 13415
10617, 13742
10954, 14059
11272, 14362
11590, 14670
11919, 14982
12258, 15325
12629, 15692
12995, 16059
13346, 25
13606, 291
13891, 573
14187, 865
14491, 1162
14825, 1488
15144, 1805
15460, 2106
15776, 2405
16091, 2718
38, 3045
305, 3303
598, 3592
887, 3867
1162, 4130
1470, 4430
1790, 4726
2121, 5043
2476, 5368
2818, 5684
3148, 5993
3466, 6292
3792, 6595
4109, 6905
4447, 7241
4790, 7571
5118, 7897
5441, 8207
5756, 8517
6079, 8838
6416, 9162
6741, 9479
7051, 9785
7346, 10069
7647, 10361
7935, 10644
8236, 10946
8538, 11248
8853, 11554
9148, 11849
9443, 12134
9733, 12410
10041, 12715
10393, 13057
10772, 13422
11150, 13789
11509, 14131
11856, 14463
12194, 14800
12544, 15143
12899, 15499
13249, 15851
13587, 16188
13926, 136
14229, 438
14542, 747
14872, 1070
15227, 1416
15567, 1741
15897, 2057
16208, 2358
159, 2681
447, 2972
744, 3253
1033, 3536
1345, 3833
1653, 4121
1961, 4416
2285, 4720
2621, 5035
2944, 5344
3267, 5641
3575, 5927
3865, 6204
4166, 6487
4475, 6787
4785, 7084
5094, 7378
5383, 7658
5649, 7919
5907, 8170
6165, 8416
6430, 8677
6692, 8935
6965, 9203
7226, 9454
7478, 9699
7716, 9927
7957, 10160
8230, 10428
8521, 10707
8827, 11010
9141, 11320
9450, 11620
9729, 11895
10003, 12159
10294, 12442
10598, 12739
10913, 13045
11230, 13349
11526, 13640
11807, 13911
12074, 14170
12338, 14437
12629, 14719
12935, 15017
13256, 15333
13558, 15634
13840, 15916
14117, 16187
14394, 79
14628, 307
14903, 578
15190, 861
15473, 1142
15786, 1442
16088, 1734
16383, 2021
318, 2329
597, 2603
890, 2883
1190, 3159
1496, 3453
1794, 3741
2100, 4021
2407, 4315
2721, 4615
3039, 4916
3346, 5210
3628, 5478
3892, 5727
4129, 5958
4368, 6182
4616, 6422
4873, 6661
5126, 6903
5374, 7145
5612, 7372
5835, 7594
6056, 7804
6284, 8023
6526, 8260
6796, 8519
7076, 8794
7358, 9075
7632, 9341
7895, 9592
8132, 9832
8374, 10059
8637, 10318
8907, 10580
9195, 10851
9479, 11126
9753, 11393
10019, 11649
10300, 11924
10596, 12207
10911, 12517
11255, 12847
11596, 13186
11930, 13516
12240, 13820
12554, 14129
12895, 14461
13256, 14818
13641, 15189
14020, 15562
14392, 15936
14778, 16317
15185, 333
15540, 684
15890, 1036
16257, 1401
250, 1769
573, 2070
913, 2398
1242, 2706
1596, 3043
1943, 3368
2267, 3680
2595, 3984
2925, 4292
3255, 4617
3586, 4933
3897, 5229
4191, 5516
4495, 5801
4803, 6092
5128, 6395
5460, 6709
5782, 7017
6095, 7316
6389, 7603
6688, 7893
6997, 8192
7307, 8496
7617, 8802
7913, 9092
8201, 9378
8483, 9650
8774, 9925
9078, 10223
9430, 10559
9789, 10899
10145, 11243
10513, 11598
10880, 11958
11269, 12338
11676, 12738
12077, 13141
12475, 13527
12869, 13921
13287, 14324
13730, 14742
14161, 15168
14581, 15581
15003, 16003
15433, 34
15768, 374
16127, 731
78, 1068
340, 1324
623, 1600
905, 1872
1198, 2146
1514, 2444
1824, 2743
2123, 3017
2416, 3287
2705, 3568
3002, 3850
3322, 4147
3639, 4458
3955, 4771
4255, 5061
4549, 5338
4839, 5611
5136, 5889
5444, 6177
5754, 6469
6062, 6762
6364, 7050
6656, 7332
6962, 7626
7268, 7934
7598, 8257
7933, 8588
8263, 8915
8588, 9240
8915, 9557
9262, 9890
9625, 10237
10032, 10622
10466, 11040
10896, 11459
11340, 11884
11801, 12334
12242, 12781
12695, 13223
13131, 13647
13586, 14089
14052, 14534
14508, 14980
14937, 15394
15346, 15809
15770, 16231
16193, 270
161, 626
449, 905
727, 1179
1050, 1485
1421, 1838
1809, 2200
2193, 2562
2565, 2918
2937, 3267
3301, 3622
3677, 3978
4048, 4342
4413, 4702
4768, 5045
5128, 5386
5511, 5740
5894, 6104
6284, 6471
6661, 6826
7028, 7175
7396, 7544
7783, 7914
8173, 8309
8563, 8699
8939, 9070
9311, 9435
9704, 9801
10098, 10180
10566, 10622
11016, 11052
11455, 11479
11909, 11925
12349, 12372
12779, 12799
13177, 13195
13574, 13577
13973, 13964
14379, 14355
14774, 14739
15153, 15110
15532, 15481
15927, 15876
16336, 16289
370, 319
657, 612
934, 884
1197, 1143
1534, 1463
1878, 1794
2228, 2116
2564, 2427
2884, 2728
3191, 3024
3507, 3320
3831, 3633
4157, 3952
4479, 4269
4792, 4571
5097, 4862
5393, 5141
5698, 5432
6015, 5728
6344, 6039
6662, 6343
6981, 6645
7289, 6940
7594, 7241
7910, 7561
8236, 7888
8571, 8214
8892, 8536
9206, 8843
9525, 9152
9853, 9466
10187, 9790
10565, 10142
10955, 10516
11310, 10857
11649, 11182
11993, 11519
12334, 11866
12681, 12203
13024, 12541
13360, 12865
13695, 13184
14039, 13525
